iteration,rtt_ms,status,proc_ram_mb,proc_vsz_mb,proc_cpu_pct,sys_ram_pct,sys_cpu_pct
233,0.230,ok,14.699,1155.250,0.0,52.3,0.0
234,0.204,ok,14.699,1155.250,0.0,52.3,0.0
235,0.277,ok,14.699,1155.250,0.0,52.3,0.0
236,0.214,ok,14.699,1155.250,0.0,52.3,0.0
237,0.233,ok,14.699,1155.250,0.0,52.3,0.0
238,0.192,ok,14.699,1155.250,0.0,52.3,0.0
239,0.257,ok,14.699,1155.250,0.0,52.3,0.0
240,0.240,ok,14.699,1155.250,0.0,52.3,0.0
241,0.222,ok,14.699,1155.250,0.0,52.3,0.0
242,0.180,ok,14.699,1155.250,0.0,52.3,0.0
243,0.178,ok,14.699,1155.250,0.0,52.3,0.0
244,0.194,ok,14.699,1155.250,0.0,52.3,0.0
245,0.192,ok,14.699,1155.250,0.0,52.3,0.0
246,0.224,ok,14.699,1155.250,0.0,52.3,0.0
247,0.208,ok,14.699,1155.250,0.0,52.3,0.0
248,0.223,ok,14.699,1155.250,0.0,52.3,0.0
249,0.228,ok,14.699,1155.250,0.0,52.3,0.0
250,0.251,ok,14.699,1155.250,0.0,52.3,0.0
251,0.332,ok,14.699,1155.250,0.0,52.3,0.0
252,0.259,ok,14.699,1155.250,0.0,52.3,0.0
253,0.237,ok,14.699,1155.250,0.0,52.3,0.0
254,0.233,ok,14.699,1155.250,0.0,52.3,0.0
255,0.253,ok,14.699,1155.250,0.0,52.3,0.0
256,0.261,ok,14.699,1155.250,0.0,52.3,0.0
257,0.234,ok,14.699,1155.250,0.0,52.3,0.0
258,0.289,ok,14.699,1155.250,0.0,52.3,0.0
259,0.264,ok,14.699,1155.250,0.0,52.3,0.0
260,0.280,ok,14.699,1155.250,0.0,52.3,0.0
261,0.272,ok,14.699,1155.250,0.0,52.3,0.0
262,0.283,ok,14.699,1155.250,0.0,52.3,0.0
263,0.271,ok,14.699,1155.250,0.0,52.3,0.0
264,0.258,ok,14.699,1155.250,0.0,52.3,0.0
265,0.232,ok,14.699,1155.250,0.0,52.3,0.0
266,0.262,ok,14.699,1155.250,0.0,52.3,0.0
267,0.271,ok,14.699,1155.250,0.0,52.3,0.0
268,0.199,ok,14.699,1155.250,0.0,52.3,0.0
269,0.182,ok,14.699,1155.250,0.0,52.3,0.0
270,0.208,ok,14.699,1155.250,0.0,52.3,0.0
271,0.212,ok,14.699,1155.250,0.0,52.3,0.0
272,0.218,ok,14.699,1155.250,0.0,52.3,0.0
273,0.224,ok,14.699,1155.250,0.0,52.3,0.0
274,0.205,ok,14.699,1155.250,0.0,52.3,0.0
275,0.209,ok,14.699,1155.250,0.0,52.3,0.0
276,0.203,ok,14.699,1155.250,0.0,52.3,0.0
277,0.209,ok,14.699,1155.250,0.0,52.3,0.0
278,0.211,ok,14.699,1155.250,0.0,52.3,0.0
279,0.215,ok,14.699,1155.250,0.0,52.3,0.0
280,0.202,ok,14.699,1155.250,0.0,52.3,0.0
281,0.206,ok,14.699,1155.250,0.0,52.3,0.0
282,0.219,ok,14.699,1155.250,0.0,52.3,0.0
283,0.251,ok,14.699,1155.250,0.0,52.3,0.0
284,0.219,ok,14.699,1155.250,0.0,52.3,0.0
285,0.203,ok,14.699,1155.250,0.0,52.3,0.0
286,0.190,ok,14.699,1155.250,0.0,52.3,0.0
287,0.256,ok,14.699,1155.250,0.0,52.3,0.0
288,0.310,ok,14.699,1155.250,0.0,52.3,0.0
289,0.267,ok,14.699,1155.250,0.0,52.3,0.0
290,0.242,ok,14.699,1155.250,0.0,52.3,0.0
291,0.290,ok,14.699,1155.250,0.0,52.3,0.0
292,0.302,ok,14.699,1155.250,0.0,52.3,0.0
293,0.289,ok,14.699,1155.250,0.0,52.3,0.0
294,0.237,ok,14.699,1155.250,0.0,52.3,0.0
295,0.204,ok,14.699,1155.250,0.0,52.3,0.0
296,0.218,ok,14.699,1155.250,0.0,52.3,0.0
297,0.219,ok,14.699,1155.250,0.0,52.3,0.0
298,0.196,ok,14.699,1155.250,0.0,52.3,0.0
299,0.191,ok,14.699,1155.250,0.0,52.3,0.0
300,0.191,ok,14.699,1155.250,0.0,52.3,0.0
301,0.178,ok,14.699,1155.250,0.0,52.3,0.0
302,0.185,ok,14.699,1155.250,0.0,52.3,0.0
303,0.178,ok,14.699,1155.250,0.0,52.3,0.0
304,0.229,ok,14.699,1155.250,0.0,52.3,0.0
305,0.231,ok,14.699,1155.250,0.0,52.3,0.0
306,0.213,ok,14.699,1155.250,0.0,52.3,0.0
307,0.206,ok,14.699,1155.250,0.0,52.3,0.0
308,0.217,ok,14.699,1155.250,0.0,52.3,0.0
309,0.235,ok,14.699,1155.250,0.0,52.3,0.0
310,0.356,ok,14.699,1155.250,0.0,52.3,0.0
311,0.350,ok,14.699,1155.250,0.0,52.3,0.0
312,0.335,ok,14.699,1155.250,0.0,52.3,0.0
313,0.299,ok,14.699,1155.250,0.0,52.3,0.0
314,0.253,ok,14.699,1155.250,0.0,52.3,0.0
315,0.227,ok,14.699,1155.250,0.0,52.3,0.0
316,0.243,ok,14.699,1155.250,0.0,52.3,0.0
317,0.240,ok,14.699,1155.250,0.0,52.3,0.0
318,0.265,ok,14.699,1155.250,0.0,52.3,0.0
319,0.270,ok,14.699,1155.250,0.0,52.3,0.0
320,0.218,ok,14.699,1155.250,0.0,52.3,0.0
321,0.197,ok,14.699,1155.250,0.0,52.3,0.0
322,0.209,ok,14.699,1155.250,0.0,52.3,0.0
323,0.200,ok,14.699,1155.250,0.0,52.3,0.0
324,0.213,ok,14.699,1155.250,0.0,52.3,0.0
325,0.222,ok,14.699,1155.250,0.0,52.3,0.0
326,0.239,ok,14.699,1155.250,0.0,52.3,0.0
327,0.226,ok,14.699,1155.250,0.0,52.3,0.0
328,0.215,ok,14.699,1155.250,0.0,52.3,0.0
329,0.199,ok,14.699,1155.250,0.0,52.3,0.0
330,0.233,ok,14.699,1155.250,0.0,52.3,0.0
331,0.292,ok,14.699,1155.250,0.0,52.3,0.0
332,0.212,ok,14.699,1155.250,0.0,52.3,0.0
333,0.202,ok,14.699,1155.250,0.0,52.3,0.0
334,0.199,ok,14.699,1155.250,0.0,52.3,0.0
335,0.208,ok,14.699,1155.250,0.0,52.3,0.0
336,0.233,ok,14.699,1155.250,0.0,52.3,0.0
337,0.286,ok,14.699,1155.250,0.0,52.3,0.0
338,0.211,ok,14.699,1155.250,0.0,52.3,0.0
339,0.221,ok,14.699,1155.250,0.0,52.3,0.0
340,0.240,ok,14.699,1155.250,0.0,52.3,0.0
341,0.243,ok,14.699,1155.250,0.0,52.3,0.0
342,0.247,ok,14.699,1155.250,0.0,52.3,0.0
343,0.234,ok,14.699,1155.250,0.0,52.3,0.0
344,0.225,ok,14.699,1155.250,0.0,52.3,0.0
345,0.220,ok,14.699,1155.250,0.0,52.3,0.0
346,0.284,ok,14.699,1155.250,0.0,52.3,0.0
347,0.270,ok,14.699,1155.250,0.0,52.3,0.0
348,0.251,ok,14.699,1155.250,0.0,52.3,0.0
349,0.257,ok,14.699,1155.250,0.0,52.3,0.0
350,0.362,ok,14.699,1155.250,0.0,52.3,0.0
351,0.408,ok,14.699,1155.250,0.0,52.3,0.0
352,0.438,ok,14.699,1155.250,0.0,52.3,0.0
353,0.357,ok,14.699,1155.250,0.0,52.3,0.0
354,0.287,ok,14.699,1155.250,0.0,52.3,0.0
355,0.256,ok,14.699,1155.250,0.0,52.3,0.0
356,0.210,ok,14.699,1155.250,0.0,52.3,0.0
357,0.284,ok,14.699,1155.250,0.0,52.3,0.0
358,0.279,ok,14.699,1155.250,0.0,52.3,0.0
359,0.291,ok,14.699,1155.250,0.0,52.3,0.0
360,0.289,ok,14.699,1155.250,0.0,52.3,0.0
361,0.406,ok,14.699,1155.250,0.0,52.3,0.0
362,0.382,ok,14.699,1155.250,0.0,52.3,0.0
363,0.415,ok,14.699,1155.250,0.0,52.3,0.0
364,0.376,ok,14.699,1155.250,0.0,52.3,0.0
365,0.371,ok,14.699,1155.250,0.0,52.3,0.0
366,0.306,ok,14.699,1155.250,0.0,52.3,0.0
367,0.251,ok,14.699,1155.250,0.0,52.3,0.0
368,0.227,ok,14.699,1155.250,0.0,52.3,0.0
369,0.214,ok,14.699,1155.250,0.0,52.3,0.0
370,0.298,ok,14.699,1155.250,0.0,52.3,0.0
371,0.501,ok,14.699,1155.250,0.0,52.3,0.0
372,0.234,ok,14.699,1155.250,0.0,52.3,0.0
373,0.207,ok,14.699,1155.250,0.0,52.3,0.0
374,0.216,ok,14.699,1155.250,0.0,52.3,0.0
375,0.210,ok,14.699,1155.250,0.0,52.3,0.0
376,0.317,ok,14.699,1155.250,0.0,52.3,0.0
377,0.232,ok,14.699,1155.250,0.0,52.3,0.0
378,0.187,ok,14.699,1155.250,0.0,52.3,0.0
379,0.175,ok,14.699,1155.250,0.0,52.3,0.0
380,0.184,ok,14.699,1155.250,0.0,52.3,0.0
381,0.206,ok,14.699,1155.250,0.0,52.3,0.0
382,0.171,ok,14.699,1155.250,0.0,52.3,0.0
383,0.224,ok,14.699,1155.250,0.0,52.3,0.0
384,0.201,ok,14.699,1155.250,0.0,52.3,0.0
385,0.199,ok,14.699,1155.250,0.0,52.3,0.0
386,0.216,ok,14.699,1155.250,0.0,52.3,0.0
387,0.222,ok,14.699,1155.250,0.0,52.3,0.0
388,0.199,ok,14.699,1155.250,0.0,52.3,0.0
389,0.203,ok,14.699,1155.250,0.0,52.3,0.0
390,0.199,ok,14.699,1155.250,0.0,52.3,0.0
391,0.208,ok,14.699,1155.250,0.0,52.3,0.0
392,0.193,ok,14.699,1155.250,0.0,52.3,0.0
393,0.196,ok,14.699,1155.250,0.0,52.3,0.0
394,0.272,ok,14.699,1155.250,0.0,52.3,0.0
395,0.327,ok,14.699,1155.250,0.0,52.3,0.0
396,0.218,ok,14.699,1155.250,0.0,52.3,0.0
397,0.222,ok,14.699,1155.250,0.0,52.3,0.0
398,0.269,ok,14.699,1155.250,0.0,52.3,0.0
399,0.237,ok,14.699,1155.250,0.0,52.3,0.0
400,0.324,ok,14.699,1155.250,0.0,52.3,0.0
401,0.305,ok,14.699,1155.250,0.0,52.3,0.0
402,0.281,ok,14.699,1155.250,0.0,52.3,0.0
403,0.264,ok,14.699,1155.250,0.0,52.3,0.0
404,0.236,ok,14.699,1155.250,0.0,52.3,0.0
405,0.234,ok,14.699,1155.250,0.0,52.3,0.0
406,0.229,ok,14.699,1155.250,0.0,52.3,0.0
407,0.247,ok,14.699,1155.250,0.0,52.3,0.0
408,0.265,ok,14.699,1155.250,0.0,52.3,0.0
409,0.244,ok,14.699,1155.250,0.0,52.3,0.0
410,0.240,ok,14.699,1155.250,0.0,52.3,0.0
411,0.227,ok,14.699,1155.250,0.0,52.3,0.0
412,0.227,ok,14.699,1155.250,0.0,52.3,0.0
413,0.247,ok,14.699,1155.250,0.0,52.3,0.0
414,0.230,ok,14.699,1155.250,0.0,52.3,0.0
415,0.222,ok,14.699,1155.250,0.0,52.3,0.0
416,0.260,ok,14.699,1155.250,0.0,52.3,0.0
417,0.222,ok,14.699,1155.250,0.0,52.3,0.0
418,0.302,ok,14.699,1155.250,0.0,52.3,0.0
419,0.263,ok,14.699,1155.250,0.0,52.3,0.0
420,0.285,ok,14.699,1155.250,0.0,52.3,0.0
421,0.310,ok,14.699,1155.250,0.0,52.3,0.0
422,0.297,ok,14.699,1155.250,0.0,52.3,0.0
423,0.271,ok,14.699,1155.250,0.0,52.3,0.0
424,0.268,ok,14.699,1155.250,0.0,52.3,0.0
425,0.271,ok,14.699,1155.250,0.0,52.3,0.0
426,0.242,ok,14.699,1155.250,0.0,52.3,0.0
427,0.317,ok,14.699,1155.250,0.0,52.3,0.0
428,0.318,ok,14.699,1155.250,0.0,52.3,0.0
429,0.287,ok,14.699,1155.250,0.0,52.3,0.0
430,0.284,ok,14.699,1155.250,0.0,52.3,0.0
431,0.275,ok,14.699,1155.250,0.0,52.3,0.0
432,0.293,ok,14.699,1155.250,0.0,52.3,0.0
433,0.308,ok,14.699,1155.250,0.0,52.3,0.0
434,0.298,ok,14.699,1155.250,0.0,52.3,0.0
435,0.293,ok,14.699,1155.250,0.0,52.3,0.0
436,0.288,ok,14.699,1155.250,0.0,52.3,0.0
437,0.278,ok,14.699,1155.250,0.0,52.3,0.0
438,0.402,ok,14.699,1155.250,0.0,52.3,0.0
439,0.319,ok,14.699,1155.250,0.0,52.3,0.0
440,0.300,ok,14.699,1155.250,0.0,52.3,0.0
441,0.252,ok,14.699,1155.250,0.0,52.3,0.0
442,0.283,ok,14.699,1155.250,0.0,52.3,0.0
443,0.243,ok,14.699,1155.250,0.0,52.3,0.0
444,0.258,ok,14.699,1155.250,0.0,52.3,0.0
445,0.261,ok,14.699,1155.250,0.0,52.3,0.0
446,0.230,ok,14.699,1155.250,0.0,52.3,0.0
447,0.232,ok,14.699,1155.250,0.0,52.3,0.0
448,0.221,ok,14.699,1155.250,0.0,52.3,0.0
449,0.260,ok,14.699,1155.250,0.0,52.3,0.0
450,0.231,ok,14.699,1155.250,0.0,52.3,0.0
451,0.228,ok,14.699,1155.250,0.0,52.3,0.0
452,0.253,ok,14.699,1155.250,0.0,52.3,0.0
453,0.257,ok,14.699,1155.250,0.0,52.3,0.0
454,0.246,ok,14.699,1155.250,0.0,52.3,0.0
455,0.238,ok,14.699,1155.250,0.0,52.3,0.0
